ObservationDate,Confirmed
03/07/2020,174.0
03/07/2020,169.0
03/07/2020,168.0
03/07/2020,161.0
03/07/2020,147.0
03/07/2020,146.0
03/07/2020,138.0
03/07/2020,136.0
03/07/2020,133.0
03/07/2020,125.0
03/07/2020,120.0
03/07/2020,108.0
03/07/2020,93.0
03/07/2020,93.0
03/07/2020,85.0
03/07/2020,79.0
03/07/2020,76.0
03/07/2020,75.0
03/07/2020,75.0
03/07/2020,71.0
03/07/2020,61.0
03/07/2020,57.0
03/07/2020,54.0
03/07/2020,50.0
03/07/2020,50.0
03/07/2020,46.0
03/07/2020,45.0
03/07/2020,45.0
03/07/2020,45.0
03/07/2020,34.0
03/07/2020,32.0
03/07/2020,28.0
03/07/2020,27.0
03/07/2020,27.0
03/07/2020,23.0
03/07/2020,23.0
03/07/2020,22.0
03/07/2020,22.0
03/07/2020,21.0
03/07/2020,25.0
03/07/2020,21.0
03/07/2020,20.0
03/07/2020,19.0
03/07/2020,18.0
03/07/2020,18.0
03/07/2020,18.0
03/07/2020,17.0
03/07/2020,16.0
03/07/2020,15.0
03/07/2020,15.0
03/07/2020,14.0
03/07/2020,13.0
03/07/2020,13.0
03/07/2020,13.0
03/07/2020,13.0
03/07/2020,12.0
03/07/2020,11.0
03/07/2020,11.0
03/07/2020,10.0
03/07/2020,10.0
03/07/2020,9.0
03/07/2020,9.0
03/07/2020,9.0
03/07/2020,8.0
03/07/2020,8.0
03/07/2020,7.0
03/07/2020,7.0
03/07/2020,6.0
03/07/2020,6.0
03/07/2020,6.0
03/07/2020,6.0
03/07/2020,6.0
03/07/2020,5.0
03/07/2020,5.0
03/07/2020,5.0
03/07/2020,5.0
03/07/2020,5.0
03/07/2020,5.0
03/07/2020,5.0
03/07/2020,4.0
03/07/2020,4.0
03/07/2020,4.0
03/07/2020,4.0
03/07/2020,4.0
03/07/2020,4.0
03/07/2020,4.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,3.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,2.0
03/07/2020,4.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,1.0
03/07/2020,0.0
03/07/2020,0.0
03/07/2020,0.0
03/07/2020,0.0
03/07/2020,0.0
03/07/2020,0.0
03/08/2020,67707.0
03/08/2020,7375.0
03/08/2020,7314.0
03/08/2020,6566.0
03/08/2020,1352.0
03/08/2020,1272.0
03/08/2020,1215.0
03/08/2020,1115.0
03/08/2020,1040.0
03/08/2020,1018.0
03/08/2020,990.0
03/08/2020,935.0
03/08/2020,758.0
03/08/2020,696.0
03/08/2020,673.0
03/08/2020,631.0
03/08/2020,576.0
03/08/2020,539.0
03/08/2020,502.0
03/08/2020,481.0
03/08/2020,428.0
03/08/2020,342.0
03/08/2020,337.0
03/08/2020,318.0
03/08/2020,296.0
03/08/2020,273.0
03/08/2020,265.0
03/08/2020,252.0
03/08/2020,245.0
03/08/2020,203.0
03/08/2020,200.0
03/08/2020,176.0
03/08/2020,174.0
03/08/2020,168.0
03/08/2020,150.0
03/08/2020,146.0
03/08/2020,136.0
03/08/2020,133.0
03/08/2020,125.0
03/08/2020,124.0
03/08/2020,114.0
03/08/2020,104.0
03/08/2020,99.0
03/08/2020,93.0
03/08/2020,85.0
03/08/2020,83.0
03/08/2020,83.0
03/08/2020,76.0
03/08/2020,75.0
03/08/2020,75.0
03/08/2020,73.0
03/08/2020,64.0
03/08/2020,60.0
03/08/2020,50.0
03/08/2020,50.0
03/08/2020,49.0
03/08/2020,45.0
03/08/2020,45.0
03/08/2020,45.0
03/08/2020,39.0
03/08/2020,34.0
03/08/2020,38.0
03/08/2020,38.0
03/08/2020,36.0
03/08/2020,35.0
03/08/2020,32.0
03/08/2020,31.0
03/08/2020,31.0
03/08/2020,30.0
03/08/2020,30.0
03/08/2020,28.0
03/08/2020,27.0
03/08/2020,23.0
03/08/2020,22.0
03/08/2020,21.0
03/08/2020,21.0
03/08/2020,20.0
03/08/2020,19.0
03/08/2020,19.0
03/08/2020,18.0
03/08/2020,17.0
03/08/2020,16.0
03/08/2020,16.0
03/08/2020,15.0
03/08/2020,15.0
03/08/2020,15.0
03/08/2020,14.0
03/08/2020,14.0
03/08/2020,13.0
03/08/2020,12.0
03/08/2020,12.0
03/08/2020,12.0
03/08/2020,12.0
03/08/2020,11.0
03/08/2020,11.0
03/08/2020,11.0
03/08/2020,10.0
03/08/2020,10.0
03/08/2020,10.0
03/08/2020,9.0
03/08/2020,9.0
03/08/2020,8.0
03/08/2020,8.0
03/08/2020,8.0
03/08/2020,7.0
03/08/2020,7.0
03/08/2020,7.0
03/08/2020,7.0
03/08/2020,7.0
03/08/2020,6.0
03/08/2020,6.0
03/08/2020,6.0
03/08/2020,6.0
03/08/2020,6.0
03/08/2020,6.0
03/08/2020,5.0
03/08/2020,5.0
03/08/2020,5.0
03/08/2020,5.0
03/08/2020,5.0
03/08/2020,5.0
03/08/2020,5.0
03/08/2020,5.0
03/08/2020,5.0
03/08/2020,4.0
03/08/2020,4.0
03/08/2020,4.0
03/08/2020,4.0
03/08/2020,4.0
03/08/2020,4.0
03/08/2020,4.0
03/08/2020,4.0
03/08/2020,4.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,3.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,2.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,1.0
03/08/2020,0.0
03/08/2020,0.0
03/08/2020,0.0
03/08/2020,0.0
03/08/2020,0.0
03/08/2020,0.0
03/09/2020,67743.0
03/09/2020,9172.0
03/09/2020,7478.0
03/09/2020,7161.0
03/09/2020,1352.0
03/09/2020,1272.0
03/09/2020,1215.0
03/09/2020,1401.0
03/09/2020,1176.0
03/09/2020,1073.0
03/09/2020,1018.0
03/09/2020,990.0
03/09/2020,935.0
03/09/2020,758.0
03/09/2020,696.0
03/09/2020,631.0
03/09/2020,576.0
03/09/2020,539.0
03/09/2020,511.0
03/09/2020,481.0
03/09/2020,428.0
03/09/2020,374.0
03/09/2020,342.0
03/09/2020,321.0
03/09/2020,321.0
03/09/2020,318.0
03/09/2020,296.0
03/09/2020,252.0
03/09/2020,248.0
03/09/2020,245.0
03/09/2020,239.0
03/09/2020,205.0
03/09/2020,174.0
03/09/2020,168.0
03/09/2020,150.0
03/09/2020,146.0
03/09/2020,136.0
03/09/2020,133.0
03/09/2020,131.0
03/09/2020,125.0
03/09/2020,124.0
03/09/2020,117.0
03/09/2020,115.0
03/09/2020,98.0
03/09/2020,95.0
03/09/2020,93.0
03/09/2020,90.0
03/09/2020,83.0
03/09/2020,76.0
03/09/2020,75.0
03/09/2020,75.0
03/09/2020,73.0
03/09/2020,64.0
03/09/2020,60.0
03/09/2020,58.0
03/09/2020,55.0
03/09/2020,50.0
03/09/2020,48.0
03/09/2020,45.0
03/09/2020,45.0
03/09/2020,45.0
03/09/2020,43.0
03/09/2020,38.0
03/09/2020,38.0
03/09/2020,36.0
03/09/2020,34.0
03/09/2020,32.0
03/09/2020,32.0
03/09/2020,31.0
03/09/2020,31.0
03/09/2020,30.0
03/09/2020,30.0
03/09/2020,30.0
03/09/2020,25.0
03/09/2020,22.0
03/09/2020,21.0
03/09/2020,21.0
03/09/2020,20.0
03/09/2020,20.0
03/09/2020,19.0
03/09/2020,19.0
03/09/2020,18.0
03/09/2020,18.0
03/09/2020,17.0
03/09/2020,17.0
03/09/2020,16.0
03/09/2020,16.0
03/09/2020,16.0
03/09/2020,15.0
03/09/2020,15.0
03/09/2020,15.0
03/09/2020,15.0
03/09/2020,15.0
03/09/2020,15.0
03/09/2020,14.0
03/09/2020,12.0
03/09/2020,12.0
03/09/2020,12.0
03/09/2020,10.0
03/09/2020,10.0
03/09/2020,9.0
03/09/2020,9.0
03/09/2020,9.0
03/09/2020,9.0
03/09/2020,8.0
03/09/2020,8.0
03/09/2020,8.0
03/09/2020,7.0
03/09/2020,7.0
03/09/2020,7.0
03/09/2020,7.0
03/09/2020,7.0
03/09/2020,7.0
03/09/2020,7.0
03/09/2020,6.0
03/09/2020,6.0
03/09/2020,6.0
03/09/2020,6.0
03/09/2020,6.0
03/09/2020,6.0
03/09/2020,5.0
03/09/2020,5.0
03/09/2020,5.0
03/09/2020,5.0
03/09/2020,5.0
03/09/2020,5.0
03/09/2020,7.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,4.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,3.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,2.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,1.0
03/09/2020,0.0
03/09/2020,0.0
03/09/2020,0.0
03/09/2020,0.0
03/09/2020,0.0
03/09/2020,0.0
03/10/2020,67760.0
03/10/2020,10149.0
03/10/2020,8042.0
03/10/2020,7513.0
03/10/2020,1773.0
03/10/2020,1695.0
03/10/2020,1457.0
03/10/2020,1353.0
03/10/2020,1272.0
03/10/2020,1215.0
03/10/2020,1018.0
03/10/2020,990.0
03/10/2020,935.0
03/10/2020,758.0
03/10/2020,696.0
03/10/2020,631.0
03/10/2020,581.0
03/10/2020,576.0
03/10/2020,539.0
03/10/2020,491.0
03/10/2020,481.0
03/10/2020,429.0
03/10/2020,400.0
03/10/2020,382.0
03/10/2020,382.0
03/10/2020,355.0
03/10/2020,344.0
03/10/2020,318.0
03/10/2020,296.0
03/10/2020,267.0
03/10/2020,267.0
03/10/2020,262.0
03/10/2020,252.0
03/10/2020,245.0
03/10/2020,182.0
03/10/2020,174.0
03/10/2020,173.0
03/10/2020,168.0
03/10/2020,160.0
03/10/2020,146.0
03/10/2020,144.0
03/10/2020,136.0
03/10/2020,133.0
03/10/2020,129.0
03/10/2020,125.0
03/10/2020,125.0
03/10/2020,120.0
03/10/2020,110.0
03/10/2020,93.0
03/10/2020,92.0
03/10/2020,89.0
03/10/2020,76.0
03/10/2020,75.0
03/10/2020,75.0
03/10/2020,74.0
03/10/2020,71.0
03/10/2020,69.0
03/10/2020,69.0
03/10/2020,59.0
03/10/2020,71.0
03/10/2020,56.0
03/10/2020,55.0
03/10/2020,53.0
03/10/2020,51.0
03/10/2020,47.0
03/10/2020,46.0
03/10/2020,41.0
03/10/2020,41.0
03/10/2020,41.0
03/10/2020,40.0
03/10/2020,36.0
03/10/2020,34.0
03/10/2020,33.0
03/10/2020,32.0
03/10/2020,31.0
03/10/2020,31.0
03/10/2020,31.0
03/10/2020,27.0
03/10/2020,25.0
03/10/2020,25.0
03/10/2020,24.0
03/10/2020,22.0
03/10/2020,21.0
03/10/2020,20.0
03/10/2020,20.0
03/10/2020,18.0
03/10/2020,18.0
03/10/2020,18.0
03/10/2020,18.0
03/10/2020,17.0
03/10/2020,17.0
03/10/2020,16.0
03/10/2020,15.0
03/10/2020,15.0
03/10/2020,15.0
03/10/2020,15.0
03/10/2020,15.0
03/10/2020,15.0
03/10/2020,14.0
03/10/2020,13.0
03/10/2020,13.0
03/10/2020,12.0
03/10/2020,12.0
03/10/2020,12.0
03/10/2020,11.0
03/10/2020,11.0
03/10/2020,10.0
03/10/2020,10.0
03/10/2020,10.0
03/10/2020,9.0
03/10/2020,9.0
03/10/2020,9.0
03/10/2020,8.0
03/10/2020,8.0
03/10/2020,8.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,7.0
03/10/2020,6.0
03/10/2020,6.0
03/10/2020,6.0
03/10/2020,6.0
03/10/2020,6.0
03/10/2020,8.0
03/10/2020,5.0
03/10/2020,5.0
03/10/2020,5.0
03/10/2020,5.0
03/10/2020,5.0
03/10/2020,5.0
03/10/2020,5.0
03/10/2020,5.0
03/10/2020,5.0
03/10/2020,4.0
03/10/2020,4.0
03/10/2020,4.0
03/10/2020,4.0
03/10/2020,4.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,3.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,2.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,1.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/10/2020,0.0
03/11/2020,67773.0
03/11/2020,12462.0
03/11/2020,9000.0
03/11/2020,7755.0
03/11/2020,2281.0
03/11/2020,2277.0
03/11/2020,1908.0
03/11/2020,1356.0
03/11/2020,1273.0
03/11/2020,1215.0
03/11/2020,1018.0
03/11/2020,990.0
03/11/2020,935.0
03/11/2020,760.0
03/11/2020,696.0
03/11/2020,652.0
03/11/2020,639.0
03/11/2020,631.0
03/11/2020,598.0
03/11/2020,576.0
03/11/2020,539.0
03/11/2020,503.0
03/11/2020,500.0
03/11/2020,482.0
03/11/2020,456.0
03/11/2020,442.0
03/11/2020,435.0
03/11/2020,366.0
03/11/2020,344.0
03/11/2020,318.0
03/11/2020,314.0
03/11/2020,296.0
03/11/2020,262.0
03/11/2020,252.0
03/11/2020,246.0
03/11/2020,245.0
03/11/2020,220.0
03/11/2020,195.0
03/11/2020,178.0
03/11/2020,177.0
03/11/2020,174.0
03/11/2020,168.0
03/11/2020,149.0
03/11/2020,146.0
03/11/2020,136.0
03/11/2020,133.0
03/11/2020,127.0
03/11/2020,126.0
03/11/2020,125.0
03/11/2020,90.0
03/11/2020,99.0
03/11/2020,95.0
03/11/2020,93.0
03/11/2020,91.0
03/11/2020,85.0
03/11/2020,76.0
03/11/2020,75.0
03/11/2020,75.0
03/11/2020,74.0
03/11/2020,72.0
03/11/2020,71.0
03/11/2020,65.0
03/11/2020,62.0
03/11/2020,62.0
03/11/2020,61.0
03/11/2020,60.0
03/11/2020,59.0
03/11/2020,59.0
03/11/2020,59.0
03/11/2020,57.0
03/11/2020,49.0
03/11/2020,48.0
03/11/2020,46.0
03/11/2020,45.0
03/11/2020,43.0
03/11/2020,41.0
03/11/2020,39.0
03/11/2020,38.0
03/11/2020,38.0
03/11/2020,34.0
03/11/2020,34.0
03/11/2020,31.0
03/11/2020,28.0
03/11/2020,25.0
03/11/2020,24.0
03/11/2020,23.0
03/11/2020,23.0
03/11/2020,23.0
03/11/2020,21.0
03/11/2020,21.0
03/11/2020,21.0
03/11/2020,21.0
03/11/2020,20.0
03/11/2020,20.0
03/11/2020,20.0
03/11/2020,19.0
03/11/2020,19.0
03/11/2020,19.0
03/11/2020,19.0
03/11/2020,19.0
03/11/2020,18.0
03/11/2020,18.0
03/11/2020,17.0
03/11/2020,16.0
03/11/2020,16.0
03/11/2020,13.0
03/11/2020,13.0
03/11/2020,13.0
03/11/2020,13.0
03/11/2020,12.0
03/11/2020,12.0
03/11/2020,11.0
03/11/2020,11.0
03/11/2020,11.0
03/11/2020,11.0
03/11/2020,10.0
03/11/2020,10.0
03/11/2020,10.0
03/11/2020,10.0
03/11/2020,10.0
03/11/2020,9.0
03/11/2020,9.0
03/11/2020,9.0
03/11/2020,9.0
03/11/2020,9.0
03/11/2020,9.0
03/11/2020,9.0
03/11/2020,9.0
03/11/2020,8.0
03/11/2020,8.0
03/11/2020,8.0
03/11/2020,8.0
03/11/2020,8.0
03/11/2020,8.0
03/11/2020,11.0
03/11/2020,7.0
03/11/2020,7.0
03/11/2020,7.0
03/11/2020,7.0
03/11/2020,7.0
03/11/2020,7.0
03/11/2020,7.0
03/11/2020,6.0
03/11/2020,6.0
03/11/2020,6.0
03/11/2020,6.0
03/11/2020,5.0
03/11/2020,5.0
03/11/2020,5.0
03/11/2020,5.0
03/11/2020,5.0
03/11/2020,5.0
03/11/2020,5.0
03/11/2020,5.0
03/11/2020,5.0
03/11/2020,4.0
03/11/2020,4.0
03/11/2020,3.0
03/11/2020,3.0
03/11/2020,3.0
03/11/2020,3.0
03/11/2020,3.0
03/11/2020,3.0
03/11/2020,3.0
03/11/2020,3.0
03/11/2020,3.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,2.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,1.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/11/2020,0.0
03/12/2020,67781.0
03/12/2020,12462.0
03/12/2020,10075.0
03/12/2020,7869.0
03/12/2020,2281.0
03/12/2020,2277.0
03/12/2020,2078.0
03/12/2020,1356.0
03/12/2020,1273.0
03/12/2020,1215.0
03/12/2020,1018.0
03/12/2020,990.0
03/12/2020,935.0
03/12/2020,760.0
03/12/2020,702.0
03/12/2020,696.0
03/12/2020,652.0
03/12/2020,639.0
03/12/2020,631.0
03/12/2020,615.0
03/12/2020,599.0
03/12/2020,576.0
03/12/2020,539.0
03/12/2020,503.0
03/12/2020,482.0
03/12/2020,456.0
03/12/2020,442.0
03/12/2020,435.0
03/12/2020,344.0
03/12/2020,328.0
03/12/2020,318.0
03/12/2020,314.0
03/12/2020,302.0
03/12/2020,296.0
03/12/2020,262.0
03/12/2020,252.0
03/12/2020,245.0
03/12/2020,221.0
03/12/2020,195.0
03/12/2020,178.0
03/12/2020,174.0
03/12/2020,168.0
03/12/2020,149.0
03/12/2020,146.0
03/12/2020,136.0
03/12/2020,133.0
03/12/2020,112.0
03/12/2020,129.0
03/12/2020,127.0
03/12/2020,125.0
03/12/2020,108.0
03/12/2020,103.0
03/12/2020,99.0
03/12/2020,94.0
03/12/2020,93.0
03/12/2020,89.0
03/12/2020,85.0
03/12/2020,80.0
03/12/2020,76.0
03/12/2020,75.0
03/12/2020,75.0
03/12/2020,73.0
03/12/2020,71.0
03/12/2020,70.0
03/12/2020,69.0
03/12/2020,67.0
03/12/2020,65.0
03/12/2020,61.0
03/12/2020,59.0
03/12/2020,59.0
03/12/2020,52.0
03/12/2020,52.0
03/12/2020,49.0
03/12/2020,49.0
03/12/2020,49.0
03/12/2020,46.0
03/12/2020,46.0
03/12/2020,45.0
03/12/2020,45.0
03/12/2020,43.0
03/12/2020,42.0
03/12/2020,39.0
03/12/2020,35.0
03/12/2020,34.0
03/12/2020,32.0
03/12/2020,31.0
03/12/2020,29.0
03/12/2020,28.0
03/12/2020,27.0
03/12/2020,24.0
03/12/2020,24.0
03/12/2020,24.0
03/12/2020,23.0
03/12/2020,23.0
03/12/2020,22.0
03/12/2020,22.0
03/12/2020,21.0
03/12/2020,21.0
03/12/2020,20.0
03/12/2020,20.0
03/12/2020,19.0
03/12/2020,19.0
03/12/2020,19.0
03/12/2020,19.0
03/12/2020,19.0
03/12/2020,19.0
03/12/2020,18.0
03/12/2020,18.0
03/12/2020,18.0
03/12/2020,17.0
03/12/2020,17.0
03/12/2020,17.0
03/12/2020,16.0
03/12/2020,16.0
03/12/2020,16.0
03/12/2020,15.0
03/12/2020,15.0
03/12/2020,14.0
03/12/2020,13.0
03/12/2020,13.0
03/12/2020,12.0
03/12/2020,12.0
03/12/2020,12.0
03/12/2020,12.0
03/12/2020,11.0
03/12/2020,11.0
03/12/2020,11.0
